AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,TICUEST01,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,FACPOB
2024,05,017213,066,11,120434,5,5,02,20240172130661102,3,1,3,1,2, ,1,19, ,6, , , ,2,2,2, , , , ,2, , , , , , ,1734.2794112387
2024,05,017213,066,11,120434,5,5,03,20240172130661103,3,1,3,1,2, ,1,3, , , , , ,3,3,0, , , , ,2, , , , , , ,1793.31597907225
2024,05,017213,066,11,120434,5,5,04,20240172130661104,6,0,1,1,2, ,2,84, ,3, , , ,4,4,4, , , , ,2, , , , , , ,983.66290205212
2024,05,017213,082,11,120434,5,5,01,20240172130821101,1,1,1,1,2, ,1,29, ,6, , , ,1,1,1, , , , ,2, , , , , , ,2105.67638595438
2024,05,017213,082,11,120434,5,5,02,20240172130821102,6,1,6,1,2, ,2,65, ,3, , , ,2,2,2, , , , ,2, , , , , , ,983.66290205212
2024,05,017213,082,11,120434,5,5,03,20240172130821103,11,0,1,2, ,2,1,35, ,6, , , ,0,0,0, , , , ,2, , , , , , ,2105.67638595438
2024,05,017213,096,11,120434,5,5,01,20240172130961101,1,0,1,1,2, ,1,57, ,3, , , ,1,1,1, , , , ,2, , , , , , ,1475.90008597066
2024,05,017220,005,11,120601,7,4,01,20240172200051101,1,1,1,1,2, ,1,30, ,1, , , ,1,1,1, , , , ,2, , , , , , ,2080.46475127882
2024,05,017220,005,11,120601,7,4,02,20240172200051102,2,1,2,1,2, ,2,27, ,1, , , ,2,2,2, , , , ,2, , , , , , ,1704.09067632948
2024,05,017220,005,11,120601,7,4,03,20240172200051103,3,1,3,1,2, ,2,7, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,1758.92666139627
2024,05,017220,019,11,120601,7,4,01,20240172200191101,1,1,1,1,2, ,2,58, ,1, , , ,1,1,1, , , , ,2, , , , , , ,1312.50069348901
2024,05,017220,019,11,120601,7,4,02,20240172200191102,2,1,2,1,2, ,1,63, ,1, , , ,2,2,2, , , , ,2, , , , , , ,1458.22887398704
2024,05,017220,047,11,120601,7,4,01,20240172200471101,1,1,1,1,2, ,2,33, ,6, , , ,1,1,1, , , , ,2, , , , , , ,1704.09067632948
2024,05,017220,047,11,120601,7,4,02,20240172200471102,3,1,3,1,2, ,1,0,4, , , , ,0,2,0, , , , ,2, , , , , , ,1771.84429062867
2024,05,017220,070,11,120601,7,4,01,20240172200701101,1,1,1,1,2, ,1,40, ,5, , , ,1,1,1, , , , ,2, , , , , , ,2080.46475127882
2024,05,017220,070,11,120601,7,4,02,20240172200701102,3,1,3,1,2, ,1,4, , , , , ,2,2,0, , , , ,2, , , , , , ,1771.84429062867
2024,05,017220,084,11,120601,7,4,01,20240172200841101,1,0,1,1,2, ,2,71, ,3, , , ,1,1,1, , , , ,2, , , , , , ,971.88533267068
2024,05,017220,105,11,120601,7,4,01,20240172201051101,1,1,1,1,2, ,1,32, ,1, , , ,1,1,1, , , , ,2, , , , , , ,2080.46475127882
2024,05,017220,105,11,120601,7,4,02,20240172201051102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2, , , , ,2, , , , , , ,1704.09067632948
2024,05,017220,105,11,120601,7,4,03,20240172201051103,3,1,3,1,2, ,2,6, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,1758.92666139627
2024,05,017250,004,11,120707,5,6,01,20240172500041101,1,0,1,1,2, ,2,74, ,5, , , ,1,1,1, , , , ,2, , , , , , ,517.514503978273
2024,05,017250,024,11,120707,5,6,01,20240172500241101,1,1,1,1,2, ,1,75, ,2, , , ,1,1,1, , , , ,2, , , , , , ,540.502954214712
2024,05,017250,024,11,120707,5,6,02,20240172500241102,2,1,2,1,2, ,2,70, ,2, , , ,2,2,2, , , , ,2, , , , , , ,517.514503978273
2024,05,017250,024,11,120707,5,6,03,20240172500241103,3,1,3,1,2, ,2,47, ,6, , , ,3,3,3, , , , ,2, , , , , , ,698.887124364352
2024,05,017250,046,11,120707,5,6,01,20240172500461101,1,1,1,1,2, ,1,64, ,2, , , ,1,1,1, , , , ,2, , , , , , ,776.485215940499
2024,05,017250,046,11,120707,5,6,02,20240172500461102,2,1,2,1,2, ,2,61, ,2, , , ,2,2,2, , , , ,2, , , , , , ,698.887124364352
2024,05,017250,046,11,120707,5,6,03,20240172500461103,3,1,3,1,2, ,1,28, ,6, , , ,3,3,3, , , , ,2, , , , , , ,1107.81657836498
2024,05,017250,046,11,120707,5,6,04,20240172500461104,3,0,1,2, ,2,1,35, ,5, , , ,0,0,0, , , , ,2, , , , , , ,1107.81657836498
2024,05,017250,067,11,120707,5,6,01,20240172500671101,1,0,1,1,2, ,2,80, ,3, , , ,1,1,1, , , , ,2, , , , , , ,517.514503978273
2024,05,017250,077,11,120707,5,6,01,20240172500771101,1,1,1,1,2, ,1,52, ,2, , , ,1,1,1, , , , ,2, , , , , , ,776.485215940499
2024,05,017250,077,11,120707,5,6,02,20240172500771102,2,1,2,1,2, ,2,42, ,2, , , ,2,2,2, , , , ,2, , , , , , ,907.402973837733
2024,05,017250,077,11,120707,5,6,03,20240172500771103,3,1,3,1,2, ,1,20, ,6, , , ,3,3,3, , , , ,2, , , , , , ,912.421061518667
2024,05,017250,077,11,120707,5,6,04,20240172500771104,3,1,3,1,2, ,2,13, ,6,2,4,3,4,4,0, , , ,4,2,971,9211,130,150,1,1,936.602321392466
2024,05,017250,098,11,120707,5,6,01,20240172500981101,1,0,1,1,2, ,1,79, ,3, , , ,1,1,1, , , , ,2, , , , , , ,540.502954214712
2024,05,017250,109,11,120707,5,6,01,20240172501091101,1,1,1,1,2, ,1,72, ,3, , , ,1,1,1, , , , ,2, , , , , , ,540.502954214712
2024,05,017250,109,11,120707,5,6,02,20240172501091102,3,1,3,1,2, ,1,35, ,6, , , ,2,2,2, , , , ,2, , , , , , ,1107.81657836498
2024,05,017250,116,11,120707,5,6,01,20240172501161101,1,0,1,1,2, ,1,44, ,5, , , ,1,1,1, , , , ,2, , , , , , ,1107.81657836498
2024,05,017253,009,11,120427,5,8,01,20240172530091101,1,1,1,1,2, ,1,64, ,2, , , ,1,1,1, , , , ,2, , , , , , ,776.485215859699
2024,05,017253,009,11,120427,5,8,02,20240172530091102,2,1,2,1,2, ,2,65, ,2, , , ,2,2,2, , , , ,2, , , , , , ,517.514503924421
2024,05,017253,010,11,120427,5,8,01,20240172530101101,1,1,1,1,2, ,1,38, ,1, , , ,1,1,1, , , , ,2, , , , , , ,1107.8165782497
2024,05,017253,010,11,120427,5,8,02,20240172530101102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2, , , , ,2, , , , , , ,907.40297374331
2024,05,017253,010,11,120427,5,8,03,20240172530101103,3,1,3,1,2, ,2,13, ,6,2,4,8,3,3,0, , , ,4,2,971,9211,122,146,1,1,936.602321295005
2024,05,017253,010,11,120427,5,8,04,20240172530101104,3,1,3,1,2, ,2,9, , ,2,4,8,4,4,0, , , ,4,2,971,9211,122,146,1,1,936.602321295005
2024,05,017253,010,11,120427,5,8,05,20240172530101105,3,1,3,1,2, ,1,5, , ,2,4,4,5,5,0, , , ,4,2,971,9211,122,146,1,1,943.480766991595
2024,05,017253,011,11,120427,5,8,01,20240172530111101,1,1,1,1,2, ,1,53, ,2, , , ,1,1,1, , , , ,2, , , , , , ,776.485215859699
2024,05,017253,011,11,120427,5,8,02,20240172530111102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2, , , , ,2, , , , , , ,698.887124291627
2024,05,017253,011,11,120427,5,8,03,20240172530111103,3,1,3,1,2, ,1,15, ,6,2,9, ,3,3,3, , , ,9,2, , , , , , ,912.421061423722
2024,05,017253,011,11,120427,5,8,04,20240172530111104,3,1,3,1,2, ,2,13, ,6,2,4,4,4,4,0, , , ,4,2,971,9211,121,141,1,1,936.602321295005
2024,05,017253,011,11,120427,5,8,05,20240172530111105,3,1,3,1,2, ,1,8, , ,2,4,4,5,5,0, , , ,4,2,971,9211,121,141,1,1,943.480766991595
2024,05,017253,020,11,120427,5,8,01,20240172530201101,1,1,1,1,2, ,2,73, ,1, , , ,1,1,1, , , , ,2, , , , , , ,517.514503924421
2024,05,017253,020,11,120427,5,8,02,20240172530201102,2,1,2,1,2, ,1,64, ,1, , , ,2,2,2, , , , ,2, , , , , , ,776.485215859699
2024,05,017253,025,11,120427,5,8,01,20240172530251101,1,1,1,1,2, ,1,39, ,2, , , ,1,1,1, , , , ,2, , , , , , ,1107.8165782497
2024,05,017253,025,11,120427,5,8,02,20240172530251102,2,1,2,1,2, ,2,26, ,2, , , ,2,2,2, , , , ,2, , , , , , ,907.40297374331
2024,05,017253,025,11,120427,5,8,03,20240172530251103,3,1,3,1,2, ,2,10, , ,2,4,4,3,3,0, , , ,4,2,971,9211,122,146,1,1,936.602321295005
2024,05,017253,025,11,120427,5,8,04,20240172530251104,3,1,3,1,2, ,2,5, , ,2,3,4,4,4,0, , , ,3,2,971,9211,122,146,1,1,936.602321295005
2024,05,017253,025,11,120427,5,8,05,20240172530251105,3,1,3,1,2, ,1,3, , , , , ,5,5,0, , , , ,2, , , , , , ,943.480766991595
2024,05,017253,026,11,120427,5,8,01,20240172530261101,1,0,1,1,2, ,2,81, ,3, , , ,1,1,1, , , , ,2, , , , , , ,517.514503924421
2024,05,017253,037,11,120427,5,8,01,20240172530371101,1,1,1,1,2, ,1,44, ,1, , , ,1,1,1, , , , ,2, , , , , , ,1107.8165782497
2024,05,017253,037,11,120427,5,8,02,20240172530371102,2,1,2,1,2, ,2,44, ,1, , , ,2,2,2, , , , ,2, , , , , , ,907.40297374331
2024,05,017253,037,11,120427,5,8,03,20240172530371103,3,1,3,1,2, ,2,15, ,6,2,4,5,3,3,3, , , ,4,2,971,9211,122,146,1,0,898.588102292579
2024,05,017253,037,11,120427,5,8,04,20240172530371104,3,1,3,1,2, ,1,14, ,6,2,4,5,4,4,4, , , ,4,2,971,9211,121,141,1,0,912.421061423722
2024,05,017253,037,11,120427,5,8,05,20240172530371105,3,1,3,1,2, ,2,12, ,6,2,4,4,5,5,0, , , ,4,2,971,9211,121,141,1,1,936.602321295005
2024,05,017253,037,11,120427,5,8,06,20240172530371106,3,1,3,1,2, ,2,9, , ,2,4,5,6,6,0, , , ,4,2,971,9211,122,146,1,1,936.602321295005
2024,05,017253,037,11,120427,5,8,07,20240172530371107,3,1,3,1,2, ,2,1, , , , , ,0,7,0, , , , ,2, , , , , , ,936.602321295005
2024,05,017253,039,11,120427,5,8,01,20240172530391101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1, , , , ,2, , , , , , ,1107.8165782497
2024,05,017253,039,11,120427,5,8,02,20240172530391102,2,1,2,1,2, ,2,24, ,1, , , ,2,2,2, , , , ,2, , , , , , ,898.588102292579
2024,05,017253,039,11,120427,5,8,03,20240172530391103,3,1,3,1,2, ,1,6, , ,2,4,4,3,3,0, , , ,4,2,971,9211,122,146,1,1,943.480766991595
2024,05,017272,009,11,120408,5,8,01,20240172720091101,1,1,1,1,2, ,2,41, ,1, , , ,1,1,1, , , , ,2, , , , , , ,907.40297374331
2024,05,017272,009,11,120408,5,8,02,20240172720091102,2,1,2,1,2, ,1,43, ,1, , , ,2,2,2, , , , ,2, , , , , , ,1107.8165782497
2024,05,017272,009,11,120408,5,8,03,20240172720091103,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3, , , , ,2, , , , , , ,912.421061423722
2024,05,017272,009,11,120408,5,8,04,20240172720091104,3,1,3,1,2, ,1,15, ,6,1, ,11,4,4,4, , , , ,2,971,9211,130,150,1,0,912.421061423722
2024,05,017272,009,11,120408,5,8,05,20240172720091105,3,1,3,1,2, ,2,9, , ,2,9, ,5,5,0, , , ,9,2, , , , , , ,936.602321295005
2024,05,017272,009,11,120408,5,8,06,20240172720091106,6,0,1,1,2, ,1,67, ,5, , , ,6,6,6, , , , ,2, , , , , , ,540.502954158468
2024,05,017272,010,11,120408,5,8,01,20240172720101101,1,1,1,1,2, ,1,79, ,2, , , ,1,1,1, , , , ,2, , , , , , ,540.502954158468
2024,05,017272,010,11,120408,5,8,02,20240172720101102,2,1,2,1,2, ,2,70, ,2, , , ,2,2,2, , , , ,2, , , , , , ,517.514503924421
2024,05,017272,010,11,120408,5,8,03,20240172720101103,5,0,1,1,2, ,2,15, ,6,2,4,14,3,3,3, , , ,4,2,971,9211,130,150,1,0,898.588102292579
2024,05,017272,010,11,120408,5,8,04,20240172720101104,3,0,1,2, ,2,1,19, ,6, , , ,0,0,0, , , , ,2, , , , , , ,912.421061423722
2024,05,017272,011,11,120408,5,8,01,20240172720111101,1,1,1,1,2, ,2,45, ,5, , , ,1,1,1, , , , ,2, , , , , , ,698.887124291627
2024,05,017272,011,11,120408,5,8,02,20240172720111102,3,1,3,1,2, ,1,13, ,6,2,3,14,2,2,0, , , ,3,2,971,9211,121,141,1,1,943.480766991595
2024,05,017272,012,11,120408,5,8,01,20240172720121101,1,0,1,1,2, ,2,81, ,3, , , ,1,1,1, , , , ,2, , , , , , ,517.514503924421
2024,05,017272,045,11,120408,5,8,01,20240172720451101,1,1,1,1,2, ,1,53, ,2, , , ,1,1,1, , , , ,2, , , , , , ,776.485215859699
2024,05,017272,045,11,120408,5,8,02,20240172720451102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2, , , , ,2, , , , , , ,698.887124291627
2024,05,017272,045,11,120408,5,8,03,20240172720451103,3,2,1,1,2, ,2,27, ,6, , , ,3,3,3, , , , ,2, , , , , , ,907.40297374331
2024,05,017272,045,11,120408,5,8,04,20240172720451104,5,2,3,1,2, ,1,1, , , , , ,0,4,0, , , , ,2, , , , , , ,943.480766991595
2024,05,017272,046,11,120408,5,8,01,20240172720461101,1,1,1,1,2, ,2,25, ,1, , , ,1,1,1, , , , ,2, , , , , , ,907.40297374331
2024,05,017272,046,11,120408,5,8,02,20240172720461102,2,1,2,1,2, ,1,28, ,1, , , ,2,2,2, , , , ,2, , , , , , ,1107.8165782497
2024,05,017272,046,11,120408,5,8,03,20240172720461103,3,1,3,1,2, ,1,8, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,943.480766991595
2024,05,017272,046,11,120408,5,8,04,20240172720461104,3,1,3,1,2, ,1,3, , , , , ,4,4,0, , , , ,2, , , , , , ,943.480766991595
2024,05,017272,047,11,120408,5,8,01,20240172720471101,1,0,1,1,2, ,1,72, ,5, , , ,1,1,1, , , , ,2, , , , , , ,540.502954158468
2024,05,017272,048,11,120408,5,8,01,20240172720481101,1,0,1,1,2, ,1,58, ,5, , , ,1,1,1, , , , ,2, , , , , , ,776.485215859699
2024,05,017280,008,11,120405,5,6,01,20220172800081101,1,1,1,1,2, ,1,52, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,776.485215859699
2024,05,017280,008,11,120405,5,6,02,20220172800081102,2,1,2,1,2, ,2,55, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,698.887124291627
2024,05,017280,008,11,120405,5,6,03,20220172800081103,3,1,3,1,2, ,2,24, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,898.588102292579
2024,05,017280,008,11,120405,5,6,04,20220172800081104,3,1,3,1,2, ,1,21, ,6, , , ,4,4,4,4,0, , ,2, , , , , , ,912.421061423722
2024,05,017280,008,11,120405,5,6,05,20220172800081105,3,1,3,1,2, ,2,19, ,6, , , ,5,5,5,5,0, , ,2, , , , , , ,898.588102292579
2024,05,017280,028,11,120405,5,6,01,20220172800281101,1,1,1,1,2, ,1,75, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,540.502954158468
2024,05,017280,028,11,120405,5,6,02,20220172800281102,2,1,2,1,2, ,2,75, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,517.514503924421
2024,05,017280,028,11,120405,5,6,03,20220172800281103,3,1,3,1,2, ,1,35, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,1107.8165782497
2024,05,017280,038,11,120405,5,6,01,20220172800381101,1,0,1,1,2, ,1,62, ,3, , , ,1,1,1,1,0, , ,2, , , , , , ,776.485215859699
2024,05,017280,038,11,120405,5,6,02,20220172800381102,3,1,1,1,2, ,2,30, ,5, , , ,2,2,2,2,0, , ,2, , , , , , ,907.40297374331
2024,05,017280,038,11,120405,5,6,03,20220172800381103,5,1,3,1,2, ,2,12, ,6,2,9, ,3,3,0,3,0, ,9,2, , , , , , ,936.602321295005
2024,05,017280,048,11,120405,5,6,01,20220172800481101,1,0,1,1,2, ,1,56, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,776.485215859699
2024,05,017280,069,11,120405,5,6,01,20220172800691101,1,1,1,1,2, ,1,71, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,540.502954158468
2024,05,017280,069,11,120405,5,6,02,20220172800691102,2,1,2,1,2, ,2,71, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,517.514503924421
2024,05,017280,069,11,120405,5,6,03,20230172800691103,3,1,3,1,2, ,2,49, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,698.887124291627
2024,05,017280,078,11,120405,5,6,01,20220172800781101,1,1,1,1,2, ,1,66, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,540.502954158468
2024,05,017280,078,11,120405,5,6,02,20220172800781102,2,1,2,1,2, ,2,54, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,698.887124291627
2024,05,017280,078,11,120405,5,6,03,20220172800781103,5,0,1,1,2, ,2,11, , ,2,9, ,3,3,0,3,0, ,9,2, , , , , , ,936.602321295005
2024,05,017280,098,11,120405,5,6,01,20220172800981101,1,1,1,1,2, ,1,46, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,776.485215859699
2024,05,017280,098,11,120405,5,6,02,20220172800981102,2,1,2,1,2, ,2,43, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,907.40297374331
2024,05,017280,098,11,120405,5,6,03,20220172800981103,3,1,3,1,1, ,1,18, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,912.421061423722
2024,05,017280,098,11,120405,5,6,04,20220172800981104,3,1,3,1,1, ,1,9, , ,2,9, ,4,4,0,4,0, ,9,2, , , , , , ,943.480766991595
2024,05,017286,145,11,120902,5,7,01,20230172861451101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,776.485215859699
2024,05,017286,145,11,120902,5,7,02,20230172861451102,2,1,2,1,2, ,2,59, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,698.887124291627
2024,05,017286,147,11,120902,5,7,01,20230172861471101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,1107.8165782497
2024,05,017286,147,11,120902,5,7,02,20230172861471102,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,907.40297374331
2024,05,017286,147,11,120902,5,7,03,20230172861471103,3,1,3,1,2, ,1,13, ,6,2,1,21,3,3,0,3,0, ,1,2,572,5212,5220,4721,1,1,943.480766991595
2024,05,017286,147,11,120902,5,7,04,20230172861471104,3,1,3,1,2, ,1,3, , , , , ,4,4,0,4,0, , ,2, , , , , , ,943.480766991595
2024,05,017286,148,11,120902,5,7,01,20230172861481101,1,1,1,1,2, ,2,37, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,907.40297374331
2024,05,017286,148,11,120902,5,7,02,20230172861481102,2,1,2,1,2, ,1,35, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,1107.8165782497
2024,05,017286,148,11,120902,5,7,03,20230172861481103,3,1,3,1,2, ,1,13, ,6,2,9, ,3,3,0,3,0, ,9,2, , , , , , ,943.480766991595
2024,05,017286,148,11,120902,5,7,04,20230172861481104,3,1,3,1,2, ,1,11, , ,2,9, ,4,4,0,4,0, ,9,2, , , , , , ,943.480766991595
2024,05,017286,148,11,120902,5,7,05,20230172861481105,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,05,017286,296,11,120902,5,7,01,20230172862961101,1,1,1,1,2, ,1,75, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,540.502954158468
2024,05,017286,296,11,120902,5,7,02,20230172862961102,2,1,2,1,2, ,2,71, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,517.514503924421
2024,05,017286,297,11,120902,5,7,01,20230172862971101,1,1,1,1,2, ,1,56, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,776.485215859699
2024,05,017286,297,11,120902,5,7,02,20230172862971102,2,1,2,1,2, ,2,39, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,907.40297374331
2024,05,017286,297,11,120902,5,7,03,20230172862971103,3,1,3,1,2, ,1,16, ,6,2,9, ,3,3,3,3,0, ,9,2, , , , , , ,912.421061423722
2024,05,017286,297,11,120902,5,7,04,20230172862971104,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0,4,0, ,9,2, , , , , , ,943.480766991595
2024,05,017286,297,11,120902,5,7,05,20230172862971105,3,1,3,1,2, ,2,8, , ,2,9, ,5,5,0,5,0, ,9,2, , , , , , ,936.602321295005
2024,05,017286,298,11,120902,5,7,01,20230172862981101,1,1,1,1,2, ,2,39, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,907.40297374331
2024,05,017286,298,11,120902,5,7,02,20230172862981102,2,1,2,1,2, ,1,40, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,1107.8165782497
2024,05,017286,298,11,120902,5,7,03,20230172862981103,3,1,3,1,2, ,1,17, ,6,2,1,15,3,3,3,3,0, ,1,2,573,5245,5520,5610,1,0,912.421061423722
2024,05,017286,298,11,120902,5,7,04,20230172862981104,3,1,3,1,2, ,1,8, , ,2,9, ,4,4,0,4,0, ,9,2, , , , , , ,943.480766991595
2024,05,017286,298,11,120902,5,7,05,20230172862981105,6,0,1,1,2, ,1,72, ,3, , , ,5,5,5,5,0, , ,2, , , , , , ,540.502954158468
2024,05,017305,017,11,120601,7,8,01,20240173050171101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1, , , , ,2, , , , , , ,1026.82810131453
2024,05,017305,017,11,120601,7,8,02,20240173050171102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2, , , , ,2, , , , , , ,841.06601304714
2024,05,017305,017,11,120601,7,8,03,20240173050171103,3,1,3,1,2, ,1,13, ,6,2,9, ,3,3,0, , , ,9,2, , , , , , ,874.506288872661
2024,05,017305,017,11,120601,7,8,04,20240173050171104,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,874.506288872661
2024,05,017305,018,11,120601,7,8,01,20240173050181101,1,1,1,1,2, ,1,48, ,1, , , ,1,1,1, , , , ,2, , , , , , ,719.719180552201
2024,05,017305,018,11,120601,7,8,02,20240173050181102,2,1,2,1,2, ,2,54, ,1, , , ,2,2,2, , , , ,2, , , , , , ,647.794005758044
2024,05,017305,018,11,120601,7,8,03,20240173050181103,3,1,3,1,2, ,2,20, ,6, , , ,3,3,3, , , , ,2, , , , , , ,832.89556507516
2024,05,017305,019,11,120601,7,8,01,20240173050191101,1,1,1,1,2, ,1,53, ,2, , , ,1,1,1, , , , ,2, , , , , , ,719.719180552201
2024,05,017305,019,11,120601,7,8,02,20240173050191102,2,1,2,1,2, ,2,56, ,2, , , ,2,2,2, , , , ,2, , , , , , ,647.794005758044
2024,05,017305,019,11,120601,7,8,03,20240173050191103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3, , , , ,2, , , , , , ,832.89556507516
2024,05,017305,019,11,120601,7,8,04,20240173050191104,7,0,1,1,2, ,1,91, ,6, , , ,4,4,4, , , , ,2, , , , , , ,500.988731411037
2024,05,017305,050,11,120601,7,8,01,20240173050501101,1,1,1,1,2, ,1,62, ,2, , , ,1,1,1, , , , ,2, , , , , , ,719.719180552201
2024,05,017305,050,11,120601,7,8,02,20240173050501102,2,1,2,1,1, ,2,66, ,2, , , ,2,2,2, , , , ,2, , , , , , ,479.680883912235
2024,05,017305,050,11,120601,7,8,03,20240173050501103,3,1,3,1,2, ,1,30, ,6, , , ,3,3,3, , , , ,2, , , , , , ,1026.82810131453
2024,05,017305,051,11,120601,7,8,01,20240173050511101,1,1,1,1,2, ,1,53, ,2, , , ,1,1,1, , , , ,2, , , , , , ,719.719180552201
2024,05,017305,051,11,120601,7,8,02,20240173050511102,2,1,2,1,2, ,2,40, ,2, , , ,2,2,2, , , , ,2, , , , , , ,841.06601304714
2024,05,017305,051,11,120601,7,8,03,20240173050511103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3, , , , ,2, , , , , , ,832.89556507516
